bin_code	bin_name	n_genes_test	n_genes_background	expected	fold_enrichment	pvalue	genes	fdr_bh
27	RNA	1	520	0.07674018201197015	13.030982905982906	0.07417893806821586	AT1G07350	0.14835787613643173
20	stress	1	3342	0.4932032467000082	2.027561672983576	0.3978605800633118	AT4G21400	0.3978605800633118
