go_id	go_name	namespace	n_genes_test	n_genes_background	expected	fold_enrichment	pvalue	genes	fdr_bh
GO:0016607	nuclear speck	cellular_component	1	231	0.03409035008608674	29.333814333814335	0.033580546634506395	AT1G07350	0.09654407157420589
GO:0007623	circadian rhythm	biological_process	1	232	0.03423792735918669	29.2073754789272	0.033723710460432085	AT5G17300	0.09125239301058094
GO:0010468	regulation of gene expression	biological_process	1	310	0.04574895466098221	21.858422939068102	0.04483257757237718	AT5G17300	0.1145721426849639
GO:0019005	SCF ubiquitin ligase complex	cellular_component	1	313	0.04619168648028204	21.64891728789492	0.0452575651311984	AT2G45950	0.10957094715974348
GO:0009867	jasmonic acid mediated signaling pathway	biological_process	1	322	0.04751988193818152	21.043823326432022	0.046531519500337	AT2G45950	0.10702249485077511
GO:0009579	thylakoid	cellular_component	1	443	0.06537673198327458	15.295961876097316	0.0635130190176202	AT5G23060	0.13912375594335855
GO:0009534	chloroplast thylakoid	cellular_component	1	472	0.06965647290317291	14.356167608286253	0.06754280648713944	AT5G23060	0.14122586810947338
GO:0009753	response to jasmonic acid	biological_process	1	499	0.07364105927687137	13.579380984190601	0.07128081394605357	AT2G45950	0.14256162789210713
GO:0009733	response to auxin	biological_process	1	789	0.11643846847585472	8.588227010280242	0.1105980285930621	AT2G45950	0.21197955480336902
GO:0006511	ubiquitin-dependent protein catabolic process	biological_process	1	808	0.11924243666475363	8.38627612761276	0.11312155080179327	AT2G45950	0.20814365347529962
GO:0009535	chloroplast thylakoid membrane	cellular_component	1	841	0.12411248667705173	8.057207028669573	0.11748938717958717	AT5G23060	0.20786583885619267
GO:0005515	protein binding	molecular_function	3	8510	1.2558825940805116	2.3887583235409324	0.11923304993936559	AT1G07350;AT3G02800;AT5G17300	0.20313778878558583
GO:0009737	response to abscisic acid	biological_process	1	909	0.13414774124784784	7.45446766898912	0.12642953004688012	AT4G21400	0.20770565650558878
GO:0003676	nucleic acid binding	molecular_function	1	1038	0.15318520947774042	6.528045386426889	0.14316856040041398	AT1G07350	0.22709495787651873
GO:0106310	protein serine kinase activity	molecular_function	1	1334	0.19686808231532343	5.0795435615525575	0.1805045045011914	AT4G21400	0.27677357356849347
GO:0016567	protein ubiquitination	biological_process	1	1367	0.20173813232762156	4.9569210761602855	0.18457599560869417	AT2G45950	0.27388696122580425
GO:0009536	plastid	cellular_component	1	1659	0.24483069607280478	4.084455160404528	0.21982651969019562	AT5G23060	0.3160006220546562
GO:0003723	RNA binding	molecular_function	1	2015	0.29736820529638436	3.362834298318169	0.260966482065081	AT1G07350	0.36377145984829473
GO:0016020	membrane	cellular_component	2	6740	0.9946708206936132	2.010715463237718	0.2617365955670066	AT4G21400;AT4G30850	0.3541142175318325
GO:0004672	protein kinase activity	molecular_function	1	2064	0.30459949167828154	3.282999569336779	0.2664752932278715	AT4G21400	0.35022467109948824
GO:0005739	mitochondrion	cellular_component	2	7178	1.0593096663113881	1.8880220426612178	0.28700133184929344	AT4G30850;AT5G23060	0.36672392402965276
GO:0003677	DNA binding	molecular_function	1	2451	0.3617118963679593	2.764631216283603	0.30871705909303143	AT5G17300	0.3838103977913364
GO:0005634	nucleus	cellular_component	4	19659	2.901221611871772	1.3787295612413877	0.322946555555342	AT1G07350;AT2G45950;AT3G02800;AT5G17300	0.39093530409330873
GO:0009507	chloroplast	cellular_component	2	8296	1.2243010576371238	1.6335851280402873	0.35172411186003494	AT1G07350;AT5G23060	0.41485408065542584
GO:0005524	ATP binding	molecular_function	1	3537	0.521980814954497	1.915779222819087	0.4159484452934383	AT4G21400	0.478340712087454
GO:0003700	DNA-binding transcription factor activity	molecular_function	1	3657	0.5396900877264901	1.852915261446845	0.4268378428340011	AT5G17300	0.4788912383015622
GO:0006355	regulation of DNA-templated transcription	biological_process	1	4195	0.6190866606542592	1.6152827440074162	0.47347302554290904	AT5G17300	0.5185656946422337
GO:0005576	extracellular region	cellular_component	1	5332	0.786882020168894	1.2708385429690756	0.5611001793182407	AT4G21400	0.6002467034567226
GO:0005886	plasma membrane	cellular_component	1	7715	1.1385586619660573	0.8783034492691005	0.7039944291037983	AT4G21400	0.7359941758812436
GO:0005737	cytoplasm	cellular_component	1	10594	1.563433631220792	0.6396178130178508	0.820478844178878	AT3G02800	0.838711707382853
GO:0003674	molecular_function	molecular_function	1	11727	1.730638681643027	0.577821361909364	0.8537072931950059	AT5G23060	0.8537072931950059
