GO_ID	term	ontology	p_value	fold_enrichment	gene_count	genes	FDR
GO:0003723	RNA binding	molecular_function	0.026487042645057822	2.635323272586999	6	AT2G16940,AT4G02430,AT4G31200,AT5G04280,AT5G52040,AT5G54920	0.09891254987763781
GO:0048831	regulation of shoot system development	biological_process	0.028315837959989935	34.855287569573285	1	AT2G01830	0.1010072428722029
GO:0090558	plant epidermis development	biological_process	0.028315837959989935	34.855287569573285	1	AT1G01380	0.1010072428722029
GO:0002758	innate immune response-activating signaling pathway	biological_process	0.028315837959989935	34.855287569573285	1	AT3G44480	0.1010072428722029
GO:1901701	cellular response to oxygen-containing compound	biological_process	0.030307842232542667	32.53160173160173	1	AT2G01830	0.10497933758808257
GO:0034061	DNA polymerase activity	molecular_function	0.030307842232542667	32.53160173160173	1	AT1G67500	0.10497933758808257
GO:0010168	ER body	cellular_component	0.03229581571820775	30.498376623376625	1	AT4G27860	0.10871408389650214
GO:0008295	spermidine biosynthetic process	biological_process	0.03229581571820775	30.498376623376625	1	AT3G25570	0.10871408389650214
GO:0070176	DRM complex	cellular_component	0.03427976646610961	28.704354469060355	1	AT3G09370	0.11110344743299556
GO:1902358	sulfate transmembrane transport	biological_process	0.03427976646610961	28.704354469060355	1	AT2G01830	0.11110344743299556
GO:0033554	cellular response to stress	biological_process	0.0362597025095132	27.10966810966811	1	AT2G01830	0.11110344743299556
GO:0043484	regulation of RNA splicing	biological_process	0.0362597025095132	27.10966810966811	1	AT4G31200	0.11110344743299556
GO:0009653	anatomical structure morphogenesis	biological_process	0.0362597025095132	27.10966810966811	1	AT1G01380	0.11110344743299556
GO:2000033	regulation of seed dormancy process	biological_process	0.0362597025095132	27.10966810966811	1	AT4G21750	0.11110344743299556
GO:0048829	root cap development	biological_process	0.0362597025095132	27.10966810966811	1	AT1G79580	0.11110344743299556
GO:0010102	lateral root morphogenesis	biological_process	0.038235631865854866	25.68284347231716	1	AT1G32230	0.11567488627771283
GO:0008066	glutamate receptor activity	molecular_function	0.04020756253677297	24.3987012987013	1	AT5G48410	0.11719033471083828
GO:0004518	nuclease activity	molecular_function	0.04020756253677297	24.3987012987013	1	AT1G29630	0.11719033471083828
GO:0010417	glucuronoxylan biosynthetic process	biological_process	0.04020756253677297	24.3987012987013	1	AT4G33330	0.11719033471083828
GO:0015020	glucuronosyltransferase activity	molecular_function	0.042175502508138674	23.23685837971552	1	AT4G33330	0.11720866394703655
GO:2000762	regulation of phenylpropanoid metabolic process	biological_process	0.042175502508138674	23.23685837971552	1	AT1G18400	0.11720866394703655
GO:0043069	negative regulation of programmed cell death	biological_process	0.042175502508138674	23.23685837971552	1	AT4G20380	0.11720866394703655
GO:0002239	response to oomycetes	biological_process	0.042175502508138674	23.23685837971552	1	AT3G44480	0.11720866394703655
GO:0071230	cellular response to amino acid stimulus	biological_process	0.044139459750086714	22.18063754427391	1	AT5G48410	0.11721478755856361
GO:1903409	reactive oxygen species biosynthetic process	biological_process	0.044139459750086714	22.18063754427391	1	AT3G20270	0.11721478755856361
GO:0016772	transferase activity, transferring phosphorus-containing groups	molecular_function	0.044139459750086714	22.18063754427391	1	AT2G01830	0.11721478755856361
GO:0004022	alcohol dehydrogenase (NAD+) activity	molecular_function	0.044139459750086714	22.18063754427391	1	AT4G22110	0.11721478755856361
GO:0071897	DNA biosynthetic process	biological_process	0.0460994422170457	21.216261998870696	1	AT2G02480	0.1197583335855861
GO:0004707	MAP kinase activity	molecular_function	0.0460994422170457	21.216261998870696	1	AT1G01560	0.1197583335855861
GO:0004630	D-type glycerophospholipase activity	molecular_function	0.048055457847768886	20.332251082251084	1	AT4G11840	0.12349735941523401
GO:0071421	manganese ion transmembrane transport	biological_process	0.05000751456536468	19.51896103896104	1	AT4G27860	0.12629458928686293
GO:0010099	regulation of photomorphogenesis	biological_process	0.051955620277326836	18.768231768231768	1	AT4G31200	0.12629458928686293
GO:0000155	phosphorelay sensor kinase activity	molecular_function	0.051955620277326836	18.768231768231768	1	AT2G01830	0.12629458928686293
GO:0034755	iron ion transmembrane transport	biological_process	0.051955620277326836	18.768231768231768	1	AT4G27860	0.12629458928686293
GO:0006396	RNA processing	biological_process	0.05233248223206826	5.452223753899732	2	AT4G31200,AT5G52040	0.12629458928686293
GO:0009414	response to water deprivation	biological_process	0.05253234695572105	3.5618542041899706	3	AT1G32230,AT2G01830,AT5G04280	0.12629458928686293
GO:0000166	nucleotide binding	molecular_function	0.05389645093359638	5.362351933780506	2	AT1G67500,AT3G08840	0.12629458928686293
GO:0006259	DNA metabolic process	biological_process	0.05389978287556493	18.073112073112075	1	AT1G67500	0.12629458928686293
GO:0005381	iron ion transmembrane transporter activity	molecular_function	0.05389978287556493	18.073112073112075	1	AT4G27860	0.12629458928686293
GO:0010193	response to ozone	biological_process	0.05584001023643485	17.427643784786643	1	AT1G32230	0.12870929639391435
GO:0006970	response to osmotic stress	biological_process	0.056007392573084076	5.2470325373551185	2	AT1G32230,AT2G01830	0.12870929639391435
GO:0005516	calmodulin binding	molecular_function	0.057073686027784724	5.191213042276872	2	AT1G11280,AT3G16030	0.12991058057752905
GO:0006400	tRNA modification	biological_process	0.057776310220768595	16.826690550828484	1	AT5G24670	0.13026922776192165
GO:2000377	regulation of reactive oxygen species metabolic process	biological_process	0.059708690673904864	16.265800865800866	1	AT1G32230	0.13336801000993703
GO:0009411	response to UV	biological_process	0.06163715942571899	15.741097612065357	1	AT1G67500	0.13514936791510862
GO:0016602	CCAAT-binding factor complex	cellular_component	0.06163715942571899	15.741097612065357	1	AT5G06510	0.13514936791510862
GO:0010091	trichome branching	biological_process	0.06548239306774589	14.787091696182605	1	AT2G02480	0.14099362110983124
GO:0043424	protein histidine kinase binding	molecular_function	0.06548239306774589	14.787091696182605	1	AT2G01830	0.14099362110983124
GO:0030275	LRR domain binding	molecular_function	0.06931207347772668	13.942115027829315	1	AT3G44480	0.1471691718058579
GO:0004175	endopeptidase activity	molecular_function	0.07122110063194535	13.554834054834055	1	AT3G57470	0.1471691718058579
GO:0008237	metallopeptidase activity	molecular_function	0.07122110063194535	13.554834054834055	1	AT3G57470	0.1471691718058579
GO:0010026	trichome differentiation	biological_process	0.07312626274104386	13.18848718848719	1	AT2G02480	0.1471691718058579
GO:0016604	nuclear body	cellular_component	0.07312626274104386	13.18848718848719	1	AT5G52040	0.1471691718058579
GO:0005524	ATP binding	molecular_function	0.07390857138030413	1.908278313864906	7	AT1G01560,AT1G11280,AT2G02480,AT2G30740,AT3G08840,AT3G16030,AT5G57565	0.1471691718058579
GO:0048544	recognition of pollen	biological_process	0.07502756752749297	12.84142173615858	1	AT1G11280	0.1471691718058579
GO:0080147	root hair cell development	biological_process	0.07502756752749297	12.84142173615858	1	AT1G01380	0.1471691718058579
GO:0006816	calcium ion transport	biological_process	0.07692502269853906	12.512154512154513	1	AT5G48410	0.1471691718058579
GO:0006352	DNA-templated transcription initiation	biological_process	0.07692502269853906	12.512154512154513	1	AT4G14520	0.1471691718058579
GO:0015706	nitrate transmembrane transport	biological_process	0.07692502269853906	12.512154512154513	1	AT3G45650	0.1471691718058579
GO:0031490	chromatin DNA binding	molecular_function	0.07692502269853906	12.512154512154513	1	AT5G04280	0.1471691718058579
GO:0004672	protein kinase activity	molecular_function	0.0783331121929328	2.1921564509165585	5	AT1G01560,AT1G11280,AT2G30740,AT3G16030,AT5G57565	0.1471691718058579
GO:0015276	ligand-gated monoatomic ion channel activity	molecular_function	0.0788186359462335	12.19935064935065	1	AT5G48410	0.1471691718058579
GO:0004721	phosphoprotein phosphatase activity	molecular_function	0.0788186359462335	12.19935064935065	1	AT2G01830	0.1471691718058579
GO:0009862	systemic acquired resistance, salicylic acid mediated signaling pathway	biological_process	0.0788186359462335	12.19935064935065	1	AT4G20380	0.1471691718058579
GO:0012501	programmed cell death	biological_process	0.0788186359462335	12.19935064935065	1	AT1G32230	0.1471691718058579
GO:0008285	negative regulation of cell population proliferation	biological_process	0.08259436736397743	11.61842918985776	1	AT3G09370	0.15184656769223545
GO:0005384	manganese ion transmembrane transporter activity	molecular_function	0.08259436736397743	11.61842918985776	1	AT4G27860	0.15184656769223545
GO:0048825	cotyledon development	biological_process	0.08635482301436326	11.090318772136955	1	AT4G21750	0.1575481122170444
GO:0005681	spliceosomal complex	cellular_component	0.0882293414963215	10.843867243867244	1	AT5G52040	0.15974858043652151
GO:0061809	NAD+ nucleosidase activity, cyclic ADP-ribose generating	molecular_function	0.09196699778130535	10.382426084553744	1	AT3G44480	0.1640306900726267
GO:0004713	protein tyrosine kinase activity	molecular_function	0.09196699778130535	10.382426084553744	1	AT2G30740	0.1640306900726267
GO:0009753	response to jasmonic acid	biological_process	0.09519632610213348	3.857502181612854	2	AT3G09370,AT4G27860	0.1685327550993326
GO:0045892	negative regulation of DNA-templated transcription	biological_process	0.09646308431715313	3.8272472625413805	2	AT3G09370,AT5G04280	0.1695196849397029
GO:0001666	response to hypoxia	biological_process	0.0975451440849105	9.75948051948052	1	AT4G20380	0.1701699958853548
GO:0045492	xylan biosynthetic process	biological_process	0.10124510419166693	9.384115884115884	1	AT4G33330	0.17534478189716232
GO:0009725	response to hormone	biological_process	0.1067669883005896	8.872255017709564	1	AT4G37680	0.18226650145600654
GO:0000502	proteasome complex	cellular_component	0.1067669883005896	8.872255017709564	1	AT5G64760	0.18226650145600654
GO:0000165	MAPK cascade	biological_process	0.11225538428363632	8.413345275414242	1	AT1G01560	0.18893687918161325
GO:0010017	red or far-red light signaling pathway	biological_process	0.11225538428363632	8.413345275414242	1	AT4G31200	0.18893687918161325
GO:0000138	Golgi trans cisterna	cellular_component	0.11589580945438838	8.132900432900433	1	AT5G20680	0.1936999892279638
GO:0048731	system development	biological_process	0.11771049257727612	7.999574196295508	1	AT1G01380	0.1953667203192291
GO:0006355	regulation of DNA-templated transcription	biological_process	0.1200023514072219	1.6191589414318572	8	AT1G01380,AT1G10240,AT1G18400,AT1G79580,AT3G09370,AT4G20380,AT4G21750,AT5G06510	0.1973421334046867
GO:0034220	monoatomic ion transmembrane transport	biological_process	0.12132883672382154	7.745619459905175	1	AT5G48410	0.1973421334046867
GO:0008270	zinc ion binding	molecular_function	0.12137779753342655	2.4770255125585074	3	AT1G10240,AT4G22110,AT5G04280	0.1973421334046867
GO:0006874	intracellular calcium ion homeostasis	biological_process	0.12313251243420689	7.624594155844156	1	AT5G48410	0.19884236805253683
GO:0009873	ethylene-activated signaling pathway	biological_process	0.1267289077374346	7.3935458480913026	1	AT1G32230	0.2032765701291736
GO:0019900	kinase binding	molecular_function	0.12852164193025253	7.283194417522776	1	AT2G30740	0.20355730524731605
GO:0010224	response to UV-B	biological_process	0.1303107435265245	7.176088617265089	1	AT1G67500	0.20355730524731605
GO:0099402	plant organ development	biological_process	0.1303107435265245	7.176088617265089	1	AT3G25570	0.20355730524731605
GO:0008610	lipid biosynthetic process	biological_process	0.1303107435265245	7.176088617265089	1	AT4G29540	0.20355730524731605
GO:0003824	catalytic activity	molecular_function	0.1330079554303947	3.1482195224130707	2	AT1G29630,AT4G11840	0.20642143732379437
GO:0005262	calcium channel activity	molecular_function	0.13387807797122103	6.9710575139146576	1	AT5G48410	0.20643135893626985
GO:0009744	response to sucrose	biological_process	0.13565632530473787	6.872873605267972	1	AT4G37680	0.2078324471014894
GO:0006468	protein phosphorylation	biological_process	0.1374309690119488	6.777417027417028	1	AT2G01830	0.20921020123475007
GO:0004222	metalloendopeptidase activity	molecular_function	0.13920201629972245	6.684575698274329	1	AT3G57470	0.21056507528882068
GO:0042542	response to hydrogen peroxide	biological_process	0.14449365150194796	6.42071086807929	1	AT1G32230	0.21719485980481484
GO:0003700	DNA-binding transcription factor activity	molecular_function	0.14767708271261304	1.5984174926617603	7	AT1G01380,AT1G18400,AT1G79580,AT3G09370,AT4G20380,AT4G21750,AT5G06510	0.21970714465057117
GO:0045087	innate immune response	biological_process	0.148003557693481	6.256077256077257	1	AT3G16030	0.21970714465057117
GO:0000160	phosphorelay signal transduction system	biological_process	0.14975317701441132	6.176886404734507	1	AT2G01830	0.22093215621261916
GO:0010114	response to red light	biological_process	0.15149924996733546	6.099675324675325	1	AT4G31200	0.22174913159740997
GO:0005789	endoplasmic reticulum membrane	cellular_component	0.152162584025001	2.2281918994247762	3	AT2G01830,AT3G44480,AT4G27860	0.22174913159740997
GO:0051707	response to other organism	biological_process	0.15324178364612442	6.024370691037358	1	AT3G44480	0.22196840176620447
GO:0030247	polysaccharide binding	molecular_function	0.15498078513064814	5.950902755780804	1	AT1G66940	0.22313498582063196
GO:0106310	protein serine kinase activity	molecular_function	0.15899241598884153	2.1817020535351386	3	AT1G01560,AT1G11280,AT3G16030	0.22754004443912051
GO:0006260	DNA replication	biological_process	0.161901610234971	5.674116581093326	1	AT2G02480	0.23003476760871233
GO:0008380	RNA splicing	biological_process	0.1636230564580799	5.608896850276161	1	AT5G52040	0.23003476760871233
GO:0070588	calcium ion transmembrane transport	biological_process	0.1636230564580799	5.608896850276161	1	AT5G48410	0.23003476760871233
GO:0009620	response to fungus	biological_process	0.18064671587011893	5.030660061587897	1	AT3G16030	0.2508246789113342
GO:0019722	calcium-mediated signaling	biological_process	0.18064671587011893	5.030660061587897	1	AT5G48410	0.2508246789113342
GO:0007165	signal transduction	biological_process	0.18155928640862265	2.0445839077123993	3	AT1G01560,AT2G01830,AT3G44480	0.2508246789113342
GO:0016036	cellular response to phosphate starvation	biological_process	0.18401017775501438	4.929030565394202	1	AT2G01830	0.2527496119738416
GO:0009626	plant-type hypersensitive response	biological_process	0.18736001114647843	4.831425999742832	1	AT4G20380	0.25588024379433344
GO:0006397	mRNA processing	biological_process	0.19069627054244262	4.737611902660446	1	AT2G16940	0.2589568673843397
GO:0009736	cytokinin-activated signaling pathway	biological_process	0.19235932696389452	4.692057942057942	1	AT2G01830	0.2597394301941853
GO:0009651	response to salt stress	biological_process	0.19640028572490725	2.4521307837890753	2	AT1G32230,AT5G04280	0.26347184323686573
GO:0009845	seed germination	biological_process	0.19732828426526766	4.560504915645103	1	AT4G21750	0.26347184323686573
GO:0030154	cell differentiation	biological_process	0.20717585001182176	4.318354212159522	1	AT4G21750	0.27410242268984586
GO:0042742	defense response to bacterium	biological_process	0.20758384312494604	2.3630703436998837	2	AT1G32230,AT2G01830	0.27410242268984586
GO:0006351	DNA-templated transcription	biological_process	0.20880547707861363	4.28047391205286	1	AT1G18400	0.2742005990208168
GO:0043531	ADP binding	molecular_function	0.22810499927450378	3.8728097299525874	1	AT3G44480	0.29790762200331367
GO:0010150	leaf senescence	biological_process	0.23757976177482526	3.6967729240456513	1	AT2G01830	0.30859545143577843
GO:0003682	chromatin binding	molecular_function	0.25924343782501963	3.3422878491371644	1	AT5G04280	0.33491449535232265
GO:0009751	response to salicylic acid	biological_process	0.2653206797591358	3.253160173160173	1	AT3G09370	0.3409228089378143
GO:0005886	plasma membrane	cellular_component	0.2702610800254988	1.2399432399432397	11	AT1G01560,AT1G11280,AT2G01830,AT2G02480,AT2G30740,AT3G08710,AT3G16030,AT3G44480,AT3G45650,AT5G04280,AT5G48410	0.34410438765207957
GO:0005737	cytoplasm	cellular_component	0.2706762547221379	1.2010612453650429	14	AT1G32230,AT3G08710,AT3G08840,AT3G44480,AT3G57470,AT4G11840,AT4G20380,AT4G22110,AT4G29540,AT4G31200,AT5G24670,AT5G41620,AT5G52040,AT5G64760	0.34410438765207957
GO:0010494	cytoplasmic stress granule	cellular_component	0.27732790886010517	3.0884432023672534	1	AT2G38710	0.3506950805162176
GO:0010468	regulation of gene expression	biological_process	0.2802993240418956	3.0498376623376626	1	AT3G20270	0.3525870444527003
GO:0030163	protein catabolic process	biological_process	0.28325867966382934	3.012185345518679	1	AT5G64760	0.35272990177857066
GO:0009867	jasmonic acid mediated signaling pathway	biological_process	0.28620602402849993	2.975451377890402	1	AT1G32230	0.35272990177857066
GO:0022857	transmembrane transporter activity	molecular_function	0.2870334087754612	1.8840695983553126	2	AT3G45650,AT3G59310	0.35272990177857066
GO:0016788	hydrolase activity, acting on ester bonds	molecular_function	0.2876752070317023	2.957418339236521	1	AT1G29630	0.35272990177857066
GO:0000139	Golgi membrane	cellular_component	0.28779217927540285	1.8804394064509673	2	AT3G44480,AT4G33330	0.35272990177857066
GO:0016491	oxidoreductase activity	molecular_function	0.3150372918685018	1.7584649584649585	2	AT3G08710,AT4G22110	0.3841526161049588
GO:0043565	sequence-specific DNA binding	molecular_function	0.3203131747111541	1.7365623700143276	2	AT3G09370,AT4G21750	0.3884652072841248
GO:0005654	nucleoplasm	cellular_component	0.3220537781714719	2.581873153301725	1	AT4G02430	0.3884652072841248
GO:0006281	DNA repair	biological_process	0.3234501098307148	2.568284347231716	1	AT1G67500	0.3884652072841248
GO:0000398	mRNA splicing, via spliceosome	biological_process	0.3413461633235154	2.4038129358326406	1	AT5G52040	0.40790866517160096
GO:0016757	glycosyltransferase activity	molecular_function	0.34540920191538266	2.368805951330223	1	AT4G33330	0.41071044406853957
GO:0012505	endomembrane system	cellular_component	0.3770352434294838	2.1216261998870696	1	AT3G59310	0.443898636352939
GO:0004722	protein serine/threonine phosphatase activity	molecular_function	0.3770352434294838	2.1216261998870696	1	AT2G01830	0.443898636352939
GO:0004674	protein serine/threonine kinase activity	molecular_function	0.3967334396145408	1.3224228346179565	3	AT1G11280,AT1G66940,AT3G16030	0.4648004513131139
GO:0009416	response to light stimulus	biological_process	0.4108142791160818	1.8987316185759768	1	AT5G48410	0.47894933028655395
GO:0005802	trans-Golgi network	cellular_component	0.4427842204447556	1.718218401316993	1	AT5G20680	0.5125624175191902
GO:0050832	defense response to fungus	biological_process	0.4439348134998844	1.7121895648211438	1	AT3G44480	0.5125624175191902
GO:0046983	protein dimerization activity	molecular_function	0.44737254114218644	1.694354256854257	1	AT1G18400	0.51404825640857
GO:0016020	membrane	cellular_component	0.44992651778023784	1.0941121658610449	8	AT1G66940,AT3G45650,AT3G59310,AT4G03115,AT4G11840,AT4G37680,AT5G20680,AT5G48410	0.5145092715285974
GO:0009793	embryo development ending in seed dormancy	biological_process	0.47738306116214924	1.549123891981035	1	AT1G32230	0.5433073886559698
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function	0.4880849302492633	1.5014585414585417	1	AT4G21750	0.5502466902338393
GO:0005768	endosome	cellular_component	0.4880849302492633	1.5014585414585417	1	AT5G20680	0.5502466902338393
GO:0005509	calcium ion binding	molecular_function	0.4912531029116262	1.487725688945201	1	AT4G11840	0.5512182704031862
GO:0006508	proteolysis	biological_process	0.5179122374432147	1.378457700491599	1	AT3G57470	0.5754084369473653
GO:0009536	plastid	cellular_component	0.5199319861045553	1.1536028982837494	2	AT3G08710,AT5G64460	0.5754084369473653
GO:0005794	Golgi apparatus	cellular_component	0.5200344032662382	1.0941121658610446	3	AT3G59570,AT4G33330,AT5G20680	0.5754084369473653
GO:0005777	peroxisome	cellular_component	0.5248509492196897	1.3517286038061662	1	AT2G30740	0.5780616445322849
GO:0009409	response to cold	biological_process	0.5326602631511904	1.3224228346179567	1	AT5G04280	0.5839715729042867
GO:0006952	defense response	biological_process	0.5571759004364958	1.2353772809469012	1	AT3G44480	0.6080595443119748
