gene	mean_abs_shap
AT3G04460	0.00034337957763408016
AT1G72410	0.00034047788570750484
AT2G25910	0.0003337466946706984
AT3G13730	0.00032697198699970415
AT3G29375	0.0003213744182060309
AT5G27270	0.00031609410452755366
AT1G22370	0.00031556801550571516
AT3G52940	0.0003064085989270078
AT4G32060	0.0003052243307867651
AT5G55170	0.00030459937989307865
AT3G29330	0.00030308816866336807
AT4G02005	0.00029623995158883036
AT4G32570	0.0002960743458157786
AT1G54220	0.000295583523548259
AT4G27610	0.00029350395306752114
AT5G46110	0.000291376706010204
AT4G21105	0.0002911664575689611
AT5G51200	0.00028911699168018146
AT5G66930	0.000285529074257972
AT3G59320	0.0002850342217227994
AT1G75150	0.00028074145848780023
AT2G33290	0.00027992322813317463
AT5G52920	0.0002707935427921509
AT5G26110	0.00026858905897709736
AT2G31110	0.0002676005785875845
AT2G25660	0.000267312625081987
AT4G17050	0.0002663602562585469
AT1G22275	0.00026544505610595463
AT1G27595	0.00026153164536317237
AT4G31880	0.0002582108510597297
AT4G15610	0.000251336230766188
AT2G44830	0.0002507474522947437
AT5G49840	0.0002503225624324474
AT1G11310	0.00024961787219166475
AT1G75760	0.0002469305446343538
AT2G46230	0.0002368750413290131
AT1G68872	0.00023486004036244333
AT5G09790	0.00022904103260623377
AT4G19410	0.00022358002559687737
AT1G05820	0.00022315139371921152
AT1G04930	0.00022071183627741918
AT3G04490	0.00021535004041207836
AT2G43760	0.0002122205236669249
AT5G25560	0.00020860527669000432
AT5G49210	0.00019095089860049757
AT3G26610	0.00018932555222160076
AT1G55250	0.00018470866558976205
AT1G56612	0.00018448742615218385
AT1G52370	0.00018361360246315278
AT1G60850	0.00017867568529725885
AT4G17370	0.00017834969722923028
AT1G26670	0.00017749071860855424
AT4G32295	0.00017670474772646372
AT4G14340	0.00017629122047589874
AT3G23180	0.00017200198141163278
AT4G32010	0.00017067604569087893
AT3G18035	0.0001696880550979089
AT1G54180	0.0001673462744788289
AT5G52790	0.00016690839409481872
AT5G46250	0.00016683364299953837
AT1G66510	0.0001668037032980072
AT5G26980	0.000162274758580813
AT2G39445	0.00016161409665138286
AT3G03350	0.00015988524281197004
AT2G22730	0.00015867065943500915
AT1G30000	0.00015815314611395987
AT1G55310	0.00015164550452909299
AT3G52210	0.0001474143131205253
AT3G01450	0.0001461194307847922
AT5G57290	0.00014157312978591203
AT1G09270	0.0001396117166854082
AT3G10300	0.0001367719873356518
AT3G48860	0.00013571631689083012
AT3G60600	0.0001337113699164253
AT1G06580	0.00013042631590157394
AT2G37300	0.00013032362400464925
AT1G03270	0.00012950553206204693
AT1G06700	0.00012294259996629476
AT2G17560	0.00012167608177112515
AT2G41560	0.0
AT1G11480	0.0
AT3G17440	0.0
AT1G30640	0.0
AT4G23860	0.0
AT1G01140	0.0
AT2G29980	0.0
AT3G18160	0.0
AT5G10780	0.0
AT4G16110	0.0
AT4G30520	0.0
AT2G32590	0.0
AT1G32750	0.0
AT5G20900	0.0
AT1G22740	0.0
AT4G01210	0.0
AT2G31350	0.0
AT1G56220	0.0
AT1G07280	0.0
AT4G24790	0.0
AT2G46280	0.0
AT1G63750	0.0
AT1G50110	0.0
AT1G13560	0.0
AT2G25880	0.0
AT3G50790	0.0
AT1G63690	0.0
AT1G73310	0.0
AT2G42780	0.0
AT3G49890	0.0
AT1G55340	0.0
AT5G52710	0.0
AT1G64720	0.0
AT1G04680	0.0
AT5G37055	0.0
AT1G04230	0.0
AT3G17450	0.0
AT5G55570	0.0
AT2G02180	0.0
AT4G30340	0.0
AT4G35040	0.0
AT1G74530	0.0
AT5G40700	0.0
AT5G47740	0.0
AT4G29330	0.0
AT4G15030	0.0
AT2G22400	0.0
AT2G23380	0.0
AT4G25970	0.0
AT3G54960	0.0
AT5G18940	0.0
AT2G36160	0.0
AT1G08040	0.0
AT4G09432	0.0
AT3G16470	0.0
AT3G01040	0.0
AT5G06620	0.0
AT5G67380	0.0
AT1G21170	0.0
AT5G37020	0.0
AT1G11180	0.0
AT1G78600	0.0
AT3G20440	0.0
AT4G10030	0.0
AT1G56460	0.0
AT2G44525	0.0
AT2G36200	0.0
AT4G39200	0.0
AT3G46630	0.0
AT2G27060	0.0
AT1G63880	0.0
AT4G36920	0.0
AT2G05380	0.0
AT3G60160	0.0
AT1G58030	0.0
AT4G31340	0.0
AT2G42950	0.0
AT3G19440	0.0
AT1G27450	0.0
AT1G17590	0.0
AT3G22200	0.0
AT3G17668	0.0
AT4G03260	0.0
AT1G78790	0.0
AT5G39530	0.0
AT4G17730	0.0
AT2G31450	0.0
AT2G41050	0.0
AT1G63940	0.0
AT1G18650	0.0
AT4G17790	0.0
AT1G31850	0.0
AT4G25640	0.0
AT2G30105	0.0
AT1G79950	0.0
AT4G29540	0.0
AT5G05550	0.0
AT5G47570	0.0
AT5G15845	0.0
AT3G06720	0.0
AT1G29020	0.0
AT4G14290	0.0
AT2G35880	0.0
AT4G29220	0.0
AT3G60960	0.0
AT3G53620	0.0
AT4G16845	0.0
AT3G61610	0.0
AT5G41140	0.0
AT2G46130	0.0
AT1G13730	0.0
AT3G47490	0.0
AT4G33480	0.0
AT4G21745	0.0
AT3G22170	0.0
AT2G30800	0.0
AT3G04920	0.0
AT1G76280	0.0
AT2G31810	0.0
AT4G34480	0.0
AT1G75170	0.0
AT4G16350	0.0
AT2G02765	0.0
AT4G27650	0.0
AT2G04790	0.0
AT4G05420	0.0
AT5G15540	0.0
AT2G21720	0.0
